employee_id,full_name,preferred_name,date_of_birth,gender_identity,work_email,personal_email,phone_number,home_address_city,home_address_state,home_address_zip,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,work_location_type,salary_base_annual,performance_rating_latest,company_id,company_legal_name,company_trade_name,company_hq_state,company_industry_naics_code,company_primary_operating_state,company_operating_states_list,company_operating_states_count,company_state_focus_flag,company_state_focus_notes
EMP00007477,Pavol Braun,Pavol,1980-12-18,Prefer not to say,pavol.braun.emp00007477@alpine1517.com,pavol.braun6893@yahoo.com,+69-992-478-7155,City_CZ_34,CZ,13794,2012-05-28,Active,Full-time,Finance,Senior Data Analyst,EMP00007422,Onsite,148363.57,3,CMP00277,Alpine1517 Group AG,Alpine1517,ES,518210,ES,ES;CZ;LU,3,N,Multi-country EU footprint
EMP00007478,Matteo Braun,Matteo,1980-01-31,Male,matteo.braun.emp00007478@rhine3400.com,matteo.braun7446@yahoo.com,+19-656-346-7466,City_CZ_312,CZ,18178,2014-05-18,Active,Intern,Finance,Sales Development Rep,EMP00007415,Hybrid,97285.85,2,CMP00214,Rhine3400 Group BV,Rhine3400,DE,334111,AT,DE;AT;CY;MT;RO;SI;HR;LT;GR;BG;SK;HU;FR,13,N,Multi-country EU footprint
EMP00007479,Sigrid Hansen,Sigrid,1993-08-01,Non-binary,sigrid.hansen.emp00007479@alpine5493.com,sigrid.hansen3970@icloud.com,+74-245-483-4813,City_CZ_335,CZ,17803,2025-10-06,Leave,Full-time,Legal,Operations Manager,EMP00007456,Hybrid,142401.8,3,CMP00362,Alpine5493 Group Oy,Alpine5493,RO,561110,BG,RO;BE;HR;MT;PL;LT;BG;LV;FR,9,N,Multi-country EU footprint
EMP00007480,Klara Braun,Klara,1968-04-21,Female,klara.braun.emp00007480@euro4702.com,klara.braun5182@outlook.com,+44-318-357-9504,City_CZ_250,CZ,66897,2015-07-07,Active,Full-time,Product,Software Engineer,EMP00007421,Onsite,171469.62,4,CMP00211,Euro4702 Group GmbH,Euro4702,EE,812990,FI,CZ;HR;EE;PT;SI;FI;LU;BE;RO;HU,10,N,Multi-country EU footprint
EMP00007481,Nikos Petrov,Nikos,1988-08-29,Self-describe,nikos.petrov.emp00007481@alpine8671.com,nikos.petrov3966@outlook.com,+75-967-299-5397,City_CZ_197,CZ,84023,2018-07-25,Active,Full-time,IT,QA Engineer,EMP00007458,Remote,93764.94,5,CMP00252,Alpine8671 Group SRL,Alpine8671,SI,524210,MT,SI;BE;LU;LV;DK;SK;DE;EE;AT;MT;BG;HR,12,N,Multi-country EU footprint
EMP00007482,Marie Dubois,Marie,1964-05-08,Prefer not to say,marie.dubois.emp00007482@baltic6245.com,marie.dubois1614@gmail.com,+92-417-669-7266,City_CZ_130,CZ,62255,2019-01-13,Active,Full-time,IT,Marketing Analyst,EMP00007455,Hybrid,169867.66,3,CMP00333,Baltic6245 Group Oy,Baltic6245,LU,621111,LT,IT;HU;AT;SK;BE;FR;NL;SI;LT;CY;PT;PL;LU;HR;IE;CZ;LV,17,N,Multi-country EU footprint
EMP00007483,Kristjan Virtanen,Kristjan,1970-01-27,Female,kristjan.virtanen.emp00007483@euro3766.com,kristjan.virtanen6398@icloud.com,+69-893-260-7696,City_CZ_4,CZ,64938,2018-01-25,Active,Temp,Security,Sales Development Rep,EMP00007431,Onsite,45336.89,3,CMP00235,Euro3766 Group AG,Euro3766,NL,541512,NL,RO;SE;PL;FI;IE;HU;GR;IT;SK;DK;NL;FR,12,N,Multi-country EU footprint
EMP00007484,Pierre Costa,Pierre,1972-08-03,Prefer not to say,pierre.costa.emp00007484@central4633.com,pierre.costa4815@icloud.com,+08-965-526-9426,City_CZ_180,CZ,58158,2013-01-14,Active,Full-time,Operations,Sales Development Rep,EMP00007454,Hybrid,127842.73,5,CMP00282,Central4633 Group NV,Central4633,RO,423430,CZ,RO;IT;ES;GR;FR;SE;LU;HR;CZ;BG;FI;CY;SI,13,N,Multi-country EU footprint
EMP00007485,Katarina Virtanen,Katarina,1974-03-01,Self-describe,katarina.virtanen.emp00007485@continental4102.com,katarina.virtanen7457@yahoo.com,+82-210-807-5758,City_CZ_127,CZ,60518,2021-12-17,Active,Full-time,Finance,Security Analyst,EMP00007459,Hybrid,118242.66,5,CMP00020,Continental4102 Group NV,Continental4102,GR,611310,FI,RO;FR;NL;PL;LT;AT;LU;ES;HR;CY;FI;MT;IT;BE;GR;SE;BG;SK;SI;LV,20,N,Multi-country EU footprint
EMP00007486,Magdalena Wolf,Magdalena,1962-09-17,Self-describe,magdalena.wolf.emp00007486@central765.com,magdalena.wolf4811@gmail.com,+60-036-239-4442,City_CZ_56,CZ,89796,2019-07-07,Active,Temp,Sales,Product Manager,EMP00007414,Hybrid,75960.24,3,CMP00270,Central765 Group SpA,Central765,HR,621111,HR,HR;MT;FI;AT;DE;IT;CY,7,N,Multi-country EU footprint
EMP00007487,Olivier Garcia,Olivier,1992-12-08,Non-binary,olivier.garcia.emp00007487@nordic2203.com,olivier.garcia2649@icloud.com,+88-892-038-4323,City_CZ_324,CZ,23499,2024-08-18,Active,Part-time,Operations,Data Analyst,EMP00007416,Onsite,32298.82,3,CMP00012,Nordic2203 Group Ltd,Nordic2203,SI,812990,RO,SI;LT;NL;IE;DK;LU;RO;FR,8,N,Multi-country EU footprint
EMP00007488,Joana Wagner,Joana,2001-05-05,Non-binary,joana.wagner.emp00007488@danube3821.com,joana.wagner5201@icloud.com,+36-749-839-0228,City_CZ_132,CZ,37813,2011-05-21,Active,Contractor,Marketing,Operations Manager,EMP00007429,Onsite,117614.14,2,CMP00316,Danube3821 Group SA,Danube3821,LV,518210,EE,FI;CY;FR;AT;SK;LT;ES;GR;SI;LV;RO;LU;HU;EE;PL;PT,16,N,Multi-country EU footprint
EMP00007489,Jan Petrov,Jan,1994-05-19,Non-binary,jan.petrov.emp00007489@central6788.com,jan.petrov8689@outlook.com,+37-722-107-7410,City_CZ_243,CZ,93102,2020-12-24,Active,Part-time,IT,Security Analyst,EMP00007414,Hybrid,44243.4,4,CMP00148,Central6788 Group BV,Central6788,RO,611310,ES,LV;EE;ES;FR;RO;CY;IT;BE;LU;IE;MT;PT;DK;HR;SE;LT;CZ;NL;SI;DE,20,N,Multi-country EU footprint
EMP00007490,Giovanni Martin,Giovanni,1958-05-12,Self-describe,giovanni.martin.emp00007490@central2951.com,giovanni.martin5250@icloud.com,+13-065-773-7043,City_CZ_130,CZ,78326,2023-12-07,Active,Full-time,Sales,Security Analyst,EMP00007418,Onsite,76332.99,2,CMP00028,Central2951 Group ApS,Central2951,PT,621610,FR,PT;AT;FR;SI;DK;IE;MT;NL;DE;IT;LU;LT;PL;HR;FI;EE;BG;BE;CY;CZ,20,N,Multi-country EU footprint
EMP00007491,Nikos Kováč,Nikos,1964-09-18,Prefer not to say,nikos.kováč.emp00007491@atlantic3209.com,nikos.kováč702@outlook.com,+95-049-597-5616,City_CZ_153,CZ,33960,2025-05-30,Active,Full-time,Security,Senior Data Analyst,EMP00007420,Hybrid,47151.89,3,CMP00326,Atlantic3209 Group ApS,Atlantic3209,RO,517311,CZ,RO;IT;FI;NL;LU;CZ;BG;LT;CY;ES;FR;SI;LV,13,N,Multi-country EU footprint
EMP00007492,Matteo Dupont,Matteo,1971-10-07,Prefer not to say,matteo.dupont.emp00007492@atlantic3615.com,matteo.dupont3725@icloud.com,+58-383-333-2879,City_CZ_37,CZ,49063,2013-03-15,Active,Contractor,Legal,Marketing Analyst,EMP00007439,Onsite,89886.18,4,CMP00113,Atlantic3615 Group ApS,Atlantic3615,RO,611310,FR,DK;HR;CY;BG;IT;CZ;RO;SK;DE;GR;NL;FR;PL;SI;LT;LU;MT;HU,18,N,Multi-country EU footprint
EMP00007493,Piotr Silva,Piotr,1977-07-04,Self-describe,piotr.silva.emp00007493@baltic4188.com,piotr.silva2856@gmail.com,+56-317-534-7986,City_CZ_391,CZ,63829,2010-12-01,Active,Intern,Sales,Data Analyst,EMP00007451,Hybrid,54955.48,1,CMP00023,Baltic4188 Group Ltd,Baltic4188,GR,236220,NL,IE;NL;SK;CY;EE;CZ;PT;SE;AT;PL;DE;ES;HU;LT;GR;HR;SI;BG;BE;DK,20,N,Multi-country EU footprint
EMP00007494,Marta Costa,Marta,1997-06-01,Male,marta.costa.emp00007494@rhine3883.com,marta.costa7065@yahoo.com,+00-034-433-7865,City_CZ_268,CZ,40969,2019-06-21,Terminated,Full-time,IT,Security Analyst,EMP00007438,Hybrid,57796.71,2,CMP00351,Rhine3883 Group ApS,Rhine3883,MT,445110,BG,MT;BG;RO,3,N,Multi-country EU footprint
EMP00007495,Niels Bernard,Niels,1965-12-29,Prefer not to say,niels.bernard.emp00007495@nordic568.com,niels.bernard1795@icloud.com,+66-412-900-9433,City_CZ_358,CZ,17233,2021-08-18,Active,Full-time,Sales,Senior Data Analyst,EMP00007441,Onsite,60145.84,4,CMP00315,Nordic568 Group GmbH,Nordic568,LT,524210,ES,LT;IT;LU;FI;SI;ES;CY;RO;CZ;PT;IE;FR;NL,13,N,Multi-country EU footprint
EMP00007496,Pavol Jansen,Pavol,1987-05-26,Self-describe,pavol.jansen.emp00007496@mediterranean5758.com,pavol.jansen4748@outlook.com,+54-825-658-2276,City_CZ_244,CZ,97068,2022-12-26,Active,Full-time,Operations,Product Manager,EMP00007455,Hybrid,61097.02,5,CMP00119,Mediterranean5758 Group SpA,Mediterranean5758,RO,423430,CZ,LU;HR;DE;EE;IT;ES;FI;RO;SK;CY;PT;BE;SE;DK;FR;IE;LT;BG;CZ,19,N,Multi-country EU footprint
EMP00007497,Aoife Novak,Aoife,1983-11-27,Male,aoife.novak.emp00007497@rhine9811.com,aoife.novak1845@outlook.com,+31-626-319-8270,City_CZ_25,CZ,68774,2010-05-27,Active,Full-time,HR,Senior Data Analyst,EMP00007435,Remote,65189.84,3,CMP00375,Rhine9811 Group Ltd,Rhine9811,RO,518210,MT,DE;DK;RO;PT;LU;BG;IT;MT;CY;SK;PL;HR,12,N,Multi-country EU footprint
EMP00007498,Liam Martin,Liam,2000-06-23,Self-describe,liam.martin.emp00007498@atlantic3245.com,liam.martin8751@icloud.com,+36-594-335-6481,City_CZ_8,CZ,93941,2018-05-19,Terminated,Temp,Marketing,Software Engineer,EMP00007412,Hybrid,54854.32,2,CMP00095,Atlantic3245 Group SRL,Atlantic3245,DE,423430,LT,ES;HR;LT;LU;SI;BE;DE;NL;CY;HU;MT;CZ,12,N,Multi-country EU footprint
EMP00007499,Femke Larsen,Femke,1991-02-16,Self-describe,femke.larsen.emp00007499@mediterranean4992.com,femke.larsen2818@outlook.com,+52-188-233-6176,City_CZ_326,CZ,26020,2020-03-18,Active,Full-time,Product,HR Specialist,EMP00007423,Remote,123760.02,3,CMP00034,Mediterranean4992 Group SpA,Mediterranean4992,AT,561110,MT,ES;NL;EE;LV;SI;FI;IE;SK;AT;HU;DE;LU;GR;BG;RO;PL;FR;PT;MT;DK,20,N,Multi-country EU footprint
EMP00007500,Bianca Lindberg,Bianca,1996-01-19,Male,bianca.lindberg.emp00007500@baltic7050.com,bianca.lindberg5921@icloud.com,+51-972-234-3297,City_CZ_304,CZ,91253,2019-04-18,Active,Full-time,Operations,HR Specialist,EMP00007438,Remote,51707.58,3,CMP00275,Baltic7050 Group SA,Baltic7050,PL,454110,SK,PL;BG;SK;PT;CY;AT;IT;DE;BE;ES;LU;MT;LT;HU;RO;FI,16,N,Multi-country EU footprint
EMP00007501,Sigrid Christensen,Sigrid,1959-11-17,Female,sigrid.christensen.emp00007501@baltic4588.com,sigrid.christensen439@proton.me,+97-504-821-0983,City_CZ_134,CZ,72230,2020-09-23,Active,Full-time,IT,Security Analyst,EMP00007446,Hybrid,169844.18,2,CMP00232,Baltic4588 Group NV,Baltic4588,RO,518210,GR,RO;AT;EE;GR;LV;NL,6,N,Multi-country EU footprint
EMP00007502,Mikael Mueller,Mikael,1990-10-12,Non-binary,mikael.mueller.emp00007502@atlantic5294.com,mikael.mueller8134@icloud.com,+69-187-986-4015,City_CZ_195,CZ,27687,2020-07-16,Active,Temp,Security,Financial Analyst,EMP00007441,Onsite,117992.06,2,CMP00128,Atlantic5294 Group AB,Atlantic5294,RO,524210,LU,RO;HR;MT;PT;LU;HU;SK;GR;CY;SE;BE,11,N,Multi-country EU footprint
EMP00007503,Alexandru Rossi,Alexandru,1996-02-16,Male,alexandru.rossi.emp00007503@alpine7544.com,alexandru.rossi6766@gmail.com,+22-046-829-3527,City_CZ_18,CZ,38716,2023-07-03,Active,Part-time,Finance,Financial Analyst,EMP00007438,Hybrid,69945.01,3,CMP00134,Alpine7544 Group Ltd,Alpine7544,DE,541511,DE,LT;IT;FI;DK;HR;DE;CZ,7,N,Multi-country EU footprint
EMP00007504,Sofia Schmitt,Sofia,1999-02-22,Male,sofia.schmitt.emp00007504@nordic6987.com,sofia.schmitt3144@outlook.com,+27-382-078-2717,City_CZ_111,CZ,54577,2017-03-29,Terminated,Full-time,IT,Data Engineer,EMP00007436,Hybrid,99539.59,3,CMP00143,Nordic6987 Group NV,Nordic6987,CZ,488510,NL,HU;BG;PT;SI;LU;CY;PL;GR;HR;CZ;SE;SK;NL;MT;AT,15,N,Multi-country EU footprint
EMP00007505,Liesel Kowalski,Liesel,2005-11-21,Male,liesel.kowalski.emp00007505@danube3698.com,liesel.kowalski2481@icloud.com,+32-802-423-9072,City_CZ_226,CZ,92823,2016-08-23,Active,Full-time,Engineering,QA Engineer,EMP00007411,Hybrid,141487.51,2,CMP00006,Danube3698 Group Ltd,Danube3698,PL,334111,BE,PL;SE;BE;ES,4,N,Multi-country EU footprint
EMP00007506,Tomas Kazlauskas,Tomas,1986-05-30,Female,tomas.kazlauskas.emp00007506@alpine2499.com,tomas.kazlauskas9773@yahoo.com,+17-547-330-1478,City_CZ_400,CZ,71955,2019-02-04,Active,Full-time,Customer Support,Sales Development Rep,EMP00007435,Onsite,174151.87,3,CMP00268,Alpine2499 Group GmbH,Alpine2499,FR,611310,BE,BE;GR;IT;HR;NL;PT;LU;EE;PL;HU;RO;FR;ES;DE;AT;DK;SI;IE;CZ;MT,20,N,Multi-country EU footprint
EMP00007507,Hans Novak,Hans,1993-11-12,Self-describe,hans.novak.emp00007507@atlantic2606.com,hans.novak9489@gmail.com,+11-819-668-6519,City_CZ_116,CZ,89514,2024-08-16,Active,Full-time,Operations,Software Engineer,EMP00007458,Onsite,23783.44,3,CMP00040,Atlantic2606 Group SpA,Atlantic2606,SE,517311,IT,SE;ES;LU;LV;IT;IE;MT;FI;DE;EE;BG,11,N,Multi-country EU footprint
EMP00007508,Henrik Dupont,Henrik,1984-09-09,Prefer not to say,henrik.dupont.emp00007508@danube1359.com,henrik.dupont4321@icloud.com,+28-234-619-5114,City_CZ_378,CZ,50152,2018-02-07,Active,Full-time,Engineering,Operations Manager,EMP00007448,Hybrid,58461.08,3,CMP00390,Danube1359 Group AG,Danube1359,CY,621111,AT,FI;SE;AT;SK;HR;NL;CZ;MT;CY;IT;GR,11,N,Multi-country EU footprint
EMP00007509,Olivier Papadopoulos,Olivier,1961-11-24,Self-describe,olivier.papadopoulos.emp00007509@danube1359.com,olivier.papadopoulos8218@yahoo.com,+39-234-152-8622,City_CZ_319,CZ,55442,2018-01-07,Active,Full-time,Product,Security Analyst,EMP00007426,Onsite,107690.73,4,CMP00390,Danube1359 Group AG,Danube1359,CY,621111,AT,FI;SE;AT;SK;HR;NL;CZ;MT;CY;IT;GR,11,N,Multi-country EU footprint
EMP00007510,Hilde Russo,Hilde,1994-12-02,Male,hilde.russo.emp00007510@rhine6025.com,hilde.russo2088@icloud.com,+13-996-906-1432,City_CZ_380,CZ,70049,2013-06-08,Active,Part-time,Marketing,QA Engineer,EMP00007429,Remote,177248.86,3,CMP00004,Rhine6025 Group ApS,Rhine6025,FR,454110,PT,PT;EE;SI;FR,4,N,Multi-country EU footprint
EMP00007511,Hans Johansson,Hans,1959-03-02,Self-describe,hans.johansson.emp00007511@continental7162.com,hans.johansson228@outlook.com,+94-519-970-4330,City_CZ_246,CZ,29585,2023-08-06,Active,Full-time,Finance,Customer Support Specialist,EMP00007430,Onsite,134655.59,4,CMP00015,Continental7162 Group NV,Continental7162,HR,561110,BE,PT;PL;HR;BE,4,N,Multi-country EU footprint
EMP00007512,Matteo Bianchi,Matteo,1999-05-09,Male,matteo.bianchi.emp00007512@mediterranean6508.com,matteo.bianchi6269@proton.me,+01-105-536-2368,City_CZ_274,CZ,73706,2019-10-03,Terminated,Full-time,Security,QA Engineer,EMP00007427,Remote,29940.99,3,CMP00170,Mediterranean6508 Group AB,Mediterranean6508,IT,621610,IT,IT;AT;LV;HR;FR;IE;BG,7,N,Multi-country EU footprint
EMP00007513,Alexandru Fernandez,Alexandru,1991-04-11,Self-describe,alexandru.fernandez.emp00007513@continental120.com,alexandru.fernandez2742@gmail.com,+86-788-159-7586,City_CZ_373,CZ,37371,2014-03-13,Active,Contractor,IT,Software Engineer,EMP00007457,Onsite,87515.46,5,CMP00218,Continental120 Group GmbH,Continental120,ES,488510,ES,ES;IE;LV;HU;GR;LU;SK;HR;SI;EE;SE;IT;BE;PL;AT;CY,16,N,Multi-country EU footprint
EMP00007514,Henrik Horvat,Henrik,1962-03-16,Non-binary,henrik.horvat.emp00007514@atlantic3209.com,henrik.horvat8307@gmail.com,+29-280-174-0973,City_CZ_77,CZ,19733,2012-08-31,Active,Full-time,Legal,Sales Development Rep,EMP00007434,Onsite,93710.15,4,CMP00326,Atlantic3209 Group ApS,Atlantic3209,RO,517311,CZ,RO;IT;FI;NL;LU;CZ;BG;LT;CY;ES;FR;SI;LV,13,N,Multi-country EU footprint
EMP00007515,Kristjan Petrov,Kristjan,1983-01-05,Prefer not to say,kristjan.petrov.emp00007515@alpine2836.com,kristjan.petrov2972@gmail.com,+66-929-184-3030,City_CZ_109,CZ,99206,2012-05-29,Active,Full-time,IT,Data Analyst,EMP00007427,Hybrid,138339.59,3,CMP00247,Alpine2836 Group SA,Alpine2836,MT,336111,LT,MT;SK;LT;NL;SI;DE;IE;CY;PT;LV;GR;DK,12,N,Multi-country EU footprint
EMP00007516,Filip Kováč,Filip,1973-08-27,Self-describe,filip.kováč.emp00007516@danube797.com,filip.kováč4484@icloud.com,+76-166-054-5474,City_CZ_347,CZ,95677,2012-06-24,Leave,Full-time,Security,Marketing Analyst,EMP00007425,Onsite,47820.53,3,CMP00159,Danube797 Group SRL,Danube797,HR,454110,DE,HR;BE;BG;PT;SE;LU;MT;ES;CZ;DE;AT;DK;FR;SI;HU;GR;LV;NL,18,N,Multi-country EU footprint
EMP00007517,Liam Krasniqi,Liam,1985-07-29,Male,liam.krasniqi.emp00007517@continental1941.com,liam.krasniqi8786@proton.me,+19-214-660-3153,City_CZ_361,CZ,41041,2025-01-02,Active,Full-time,Legal,Financial Analyst,EMP00007453,Hybrid,143774.25,3,CMP00343,Continental1941 Group SE,Continental1941,CY,336111,DE,CY;FR;AT;DE;RO;HR;ES,7,N,Multi-country EU footprint
EMP00007518,Jens Lambert,Jens,1977-12-08,Self-describe,jens.lambert.emp00007518@euro5537.com,jens.lambert5065@yahoo.com,+41-431-433-0796,City_CZ_106,CZ,54695,2010-07-09,Active,Full-time,Security,Customer Support Specialist,EMP00007436,Remote,103336.53,3,CMP00344,Euro5537 Group SRL,Euro5537,LV,541511,LT,LT;SI;FI;LU;LV;NL;CY;AT;HU;SE;BE;ES;BG;PT;PL;HR;FR;MT;IE;EE,20,N,Multi-country EU footprint
EMP00007519,Olivier Weber,Olivier,1985-09-19,Male,olivier.weber.emp00007519@mediterranean8526.com,olivier.weber179@yahoo.com,+58-753-827-4431,City_CZ_163,CZ,32149,2025-02-14,Active,Part-time,Data,Customer Support Specialist,EMP00007422,Remote,56377.33,1,CMP00274,Mediterranean8526 Group Oy,Mediterranean8526,LT,518210,RO,PL;DK;DE;LT;BG;HR;CZ;LU;NL;AT;RO;ES,12,N,Multi-country EU footprint
EMP00007520,Francesca Popescu,Francesca,1992-11-08,Non-binary,francesca.popescu.emp00007520@baltic6736.com,francesca.popescu6258@gmail.com,+75-529-259-4332,City_CZ_107,CZ,68528,2022-01-29,Active,Full-time,Legal,Security Analyst,EMP00007421,Onsite,154876.6,3,CMP00173,Baltic6736 Group Ltd,Baltic6736,IT,517311,NL,HU;AT;SK;NL;DK;IT;MT;IE;SE;ES;RO;LT;CY;PL;GR;BE,16,N,Multi-country EU footprint
EMP00007521,Dimitris Krasniqi,Dimitris,1990-06-07,Female,dimitris.krasniqi.emp00007521@nordic2309.com,dimitris.krasniqi7950@yahoo.com,+98-208-633-4299,City_CZ_195,CZ,54180,2012-01-21,Active,Full-time,Finance,Data Engineer,EMP00007435,Hybrid,154855.73,3,CMP00341,Nordic2309 Group AB,Nordic2309,SI,541511,MT,SI;MT;DK;LU;NL;LT;EE;SE;BG;FI;IE;DE;LV;FR;BE,15,N,Multi-country EU footprint
EMP00007522,Hilde Lambert,Hilde,1981-08-21,Male,hilde.lambert.emp00007522@baltic189.com,hilde.lambert5124@yahoo.com,+84-383-995-0846,City_CZ_131,CZ,37701,2025-03-24,Active,Full-time,Engineering,Senior Data Analyst,EMP00007418,Onsite,28432.88,3,CMP00295,Baltic189 Group SE,Baltic189,FI,713940,PL,FI;AT;HU;PL;DK;DE,6,N,Multi-country EU footprint
EMP00007523,Saara Klein,Saara,1996-09-07,Prefer not to say,saara.klein.emp00007523@nordic6437.com,saara.klein3123@proton.me,+50-985-641-2163,City_CZ_95,CZ,22052,2015-01-06,Active,Full-time,Engineering,IT Support Analyst,EMP00007433,Hybrid,113439.19,3,CMP00193,Nordic6437 Group ApS,Nordic6437,DE,561110,AT,DE;LV;SE;BG;AT;MT;SK;RO,8,N,Multi-country EU footprint
EMP00007524,Sigrid Popa,Sigrid,1980-03-24,Female,sigrid.popa.emp00007524@alpine2967.com,sigrid.popa1379@outlook.com,+90-906-237-3890,City_CZ_87,CZ,39081,2025-01-14,Active,Full-time,Security,Product Manager,EMP00007457,Hybrid,88166.1,3,CMP00368,Alpine2967 Group SA,Alpine2967,LT,524210,DK,BG;IT;LT;AT;LV;SI;CY;DK;DE,9,N,Multi-country EU footprint
EMP00007525,Liesel Virtanen,Liesel,1998-04-01,Prefer not to say,liesel.virtanen.emp00007525@nordic3165.com,liesel.virtanen1389@outlook.com,+27-625-985-1083,City_CZ_95,CZ,21319,2025-11-23,Active,Full-time,IT,Business Analyst,EMP00007432,Hybrid,128117.08,3,CMP00177,Nordic3165 Group NV,Nordic3165,FR,518210,LV,FR;LV;CY;DK;HU;LU;LT;ES;IE;NL;MT;IT;EE;BG,14,N,Multi-country EU footprint
EMP00007526,Jakub Becker,Jakub,1959-01-03,Self-describe,jakub.becker.emp00007526@alpine5049.com,jakub.becker3948@gmail.com,+93-792-138-7306,City_CZ_23,CZ,69964,2010-12-22,Active,Full-time,Data,IT Support Analyst,EMP00007425,Remote,32997.41,3,CMP00118,Alpine5049 Group AB,Alpine5049,LU,445110,SI,LU;IT;BG;RO;BE;CZ;ES;IE;LV;PL;DK;DE;SE;SI;PT,15,N,Multi-country EU footprint
EMP00007527,Francesca Petrov,Francesca,1992-04-30,Non-binary,francesca.petrov.emp00007527@atlantic7809.com,francesca.petrov4915@proton.me,+78-334-423-8818,City_CZ_179,CZ,39079,2014-03-09,Active,Full-time,Marketing,Product Manager,EMP00007414,Hybrid,54217.87,2,CMP00376,Atlantic7809 Group SRL,Atlantic7809,FR,445110,IT,FR;HU;CZ;RO;PT;DE;SK;IT;LV;AT;BG,11,N,Multi-country EU footprint
EMP00007528,Henrik Martin,Henrik,1971-03-28,Self-describe,henrik.martin.emp00007528@alpine4482.com,henrik.martin8479@gmail.com,+77-036-208-6611,City_CZ_94,CZ,98580,2013-01-03,Active,Full-time,Operations,Software Engineer,EMP00007454,Hybrid,137096.46,4,CMP00313,Alpine4482 Group ApS,Alpine4482,DE,488510,IE,SI;GR;SK;MT;LT;IT;IE;CZ;NL;AT;CY;EE;DE;RO;ES;HU;BE,17,N,Multi-country EU footprint
EMP00007529,Marie Stojanović,Marie,1989-04-29,Male,marie.stojanović.emp00007529@euro2348.com,marie.stojanović8226@yahoo.com,+22-729-003-5432,City_CZ_371,CZ,14535,2019-02-19,Active,Full-time,IT,Operations Manager,EMP00007436,Onsite,70294.37,2,CMP00196,Euro2348 Group SE,Euro2348,HR,713940,SE,LT;SE;SK;FI;CZ;GR;CY;SI;HR;AT;DE;IE;PL;NL,14,N,Multi-country EU footprint
EMP00007530,Katarina Romano,Katarina,1985-10-04,Self-describe,katarina.romano.emp00007530@central2627.com,katarina.romano8402@proton.me,+37-721-121-2159,City_CZ_234,CZ,81796,2020-03-13,Active,Full-time,Engineering,Data Analyst,EMP00007450,Onsite,175044.44,5,CMP00384,Central2627 Group AG,Central2627,GR,423430,SK,GR;AT;CY;SK;LV,5,N,Multi-country EU footprint
EMP00007531,Ana Virtanen,Ana,1966-06-28,Non-binary,ana.virtanen.emp00007531@continental371.com,ana.virtanen729@gmail.com,+93-867-364-8407,City_CZ_309,CZ,67136,2011-09-02,Active,Full-time,Finance,Sales Development Rep,EMP00007429,Hybrid,35176.82,4,CMP00293,Continental371 Group SRL,Continental371,CY,311811,EE,PT;IE;CY;NL;HR;CZ;LV;SK;BE;LU;LT;RO;MT;EE;DE;BG;FR;FI;AT,19,N,Multi-country EU footprint
EMP00007532,Giovanni Lambert,Giovanni,1993-11-10,Male,giovanni.lambert.emp00007532@nordic2203.com,giovanni.lambert7206@yahoo.com,+80-954-798-0786,City_CZ_225,CZ,89950,2013-11-05,Leave,Full-time,Data,Data Engineer,EMP00007439,Hybrid,46840.01,3,CMP00012,Nordic2203 Group Ltd,Nordic2203,SI,812990,RO,SI;LT;NL;IE;DK;LU;RO;FR,8,N,Multi-country EU footprint
EMP00007533,Luka Rossi,Luka,1983-11-16,Male,luka.rossi.emp00007533@central6461.com,luka.rossi1124@outlook.com,+73-620-054-7561,City_CZ_20,CZ,85303,2020-01-06,Active,Full-time,Finance,Marketing Analyst,EMP00007451,Onsite,30581.8,3,CMP00239,Central6461 Group SE,Central6461,IE,336111,GR,IE;SK;RO;EE;PT;LU;PL;LV;GR,9,N,Multi-country EU footprint
EMP00007534,Carmen Santos,Carmen,1970-08-13,Self-describe,carmen.santos.emp00007534@central176.com,carmen.santos5227@yahoo.com,+38-168-741-1329,City_CZ_5,CZ,34653,2014-01-04,Active,Contractor,Customer Support,Customer Support Specialist,EMP00007433,Hybrid,97944.51,4,CMP00246,Central176 Group GmbH,Central176,LV,541511,NL,LV;DE;SI;LT;DK;SE;PT;EE;NL;GR;FR;CY;BE;RO,14,N,Multi-country EU footprint
EMP00007535,Katarina Lehtonen,Katarina,1971-10-26,Non-binary,katarina.lehtonen.emp00007535@baltic4977.com,katarina.lehtonen7154@outlook.com,+06-363-528-0157,City_CZ_92,CZ,82228,2018-05-18,Active,Full-time,Engineering,IT Support Analyst,EMP00007447,Remote,106559.77,4,CMP00179,Baltic4977 Group GmbH,Baltic4977,SK,518210,HR,SK;HR;SI;ES;EE,5,N,Multi-country EU footprint
EMP00007536,Pierre Greco,Pierre,1971-12-25,Non-binary,pierre.greco.emp00007536@baltic2088.com,pierre.greco3391@gmail.com,+51-935-002-3079,City_CZ_384,CZ,92092,2018-06-26,Active,Contractor,Data,Operations Manager,EMP00007458,Remote,34474.8,4,CMP00114,Baltic2088 Group SRL,Baltic2088,LT,423430,LU,LT;GR;LU;MT;ES;IT;SI;CY;BG;SK;FR;HU;RO;PT;EE;FI;DK;DE,18,N,Multi-country EU footprint
