employee_id,full_name,preferred_name,date_of_birth,gender_identity,work_email,personal_email,phone_number,home_address_city,home_address_state,home_address_zip,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,work_location_type,salary_base_annual,performance_rating_latest,company_id,company_legal_name,company_trade_name,company_hq_state,company_industry_naics_code,company_primary_operating_state,company_operating_states_list,company_operating_states_count,company_state_focus_flag,company_state_focus_notes
EMP00004145,Eira Thompson,Eira,1972-06-21,Self-describe,eira.thompson.emp00004145@royal9469.com,eira.thompson9467@gmail.com,+44-6012-986830,City_ENG-WM_113,ENG-WM,EX58 3YS,2019-10-10,Active,Contractor,Marketing,Operations Manager,EMP00003728,Onsite,172283.78,3,CMP00107,Royal9469 Group Holdings,Royal9469,ENG-SOM,311811,ENG-CBG,ENG-SOM;NIR-W;WAL-W;ENG-KNT;SCT-SE;ENG-BRK;ENG-MCR;NIR-E;ENG-CBG;SCT-CEN;ENG-EE;ENG-SYK;WAL-M;ENG-NW;NIR-N;SCT-SW;ENG-ESX;ENG-NE;ENG-HRT;WAL-N,20,N,Multi-region UK footprint
EMP00004146,Ciara Moore,Ciara,1984-04-02,Prefer not to say,ciara.moore.emp00004146@thames5839.com,ciara.moore157@gmail.com,+44-1508-751782,City_ENG-WM_134,ENG-WM,CH2 8FC,2019-06-12,Active,Full-time,Operations,Sales Development Rep,EMP00003746,Onsite,142772.35,5,CMP00271,Thames5839 Group Ltd,Thames5839,ENG-NFK,561110,SCT-CEN,ENG-LNC;SCT-CEN;ENG-ESX;ENG-WM;ENG-SRY;SCT-SE;ENG-KNT;ENG-SYK;ENG-HAM;NIR-W;ENG-CBG;ENG-HRT;WAL-S;NIR-N;ENG-BKM;ENG-NFK,16,N,Multi-region UK footprint
EMP00004147,Leo Johnson,Leo,1984-12-26,Male,leo.johnson.emp00004147@imperial5734.com,leo.johnson4556@icloud.com,+44-8289-599545,City_ENG-WM_314,ENG-WM,KL42 4LU,2016-03-15,Active,Full-time,IT,Customer Support Specialist,EMP00003747,Hybrid,27165.0,3,CMP00138,Imperial5734 Group Group,Imperial5734,ENG-KNT,517311,ENG-YH,ENG-KNT;NIR-BEL;ENG-MCR;ENG-YH,4,N,Multi-region UK footprint
EMP00004148,Catriona Mackenzie,Catriona,1965-12-13,Non-binary,catriona.mackenzie.emp00004148@commonwealth8033.com,catriona.mackenzie4258@yahoo.com,+44-6135-197652,City_ENG-WM_149,ENG-WM,EG3 2FU,2014-12-25,Active,Full-time,Product,Senior Data Analyst,EMP00003747,Remote,139734.32,3,CMP00329,Commonwealth8033 Group PLC,Commonwealth8033,ENG-COR,311811,NIR-E,ENG-COR;ENG-KNT;WAL-S;WAL-M;ENG-MSY;ENG-CBG;ENG-MCR;ENG-LNC;ENG-ESX;ENG-SRY;ENG-EE;ENG-BRK;ENG-HRT;SCT-NE;ENG-SYK;ENG-NFK;NIR-E;ENG-HAM,18,N,Multi-region UK footprint
EMP00004149,Fraser Rees,Fraser,1999-10-16,Prefer not to say,fraser.rees.emp00004149@celtic888.com,fraser.rees9611@proton.me,+44-6409-039155,City_ENG-WM_314,ENG-WM,NJ99 6YR,2021-11-21,Active,Full-time,Product,Operations Manager,EMP00003744,Onsite,105573.29,2,CMP00347,Celtic888 Group Group,Celtic888,ENG-WM,336111,ENG-NFK,ENG-WM;ENG-COR;ENG-LDN;ENG-EE;SCT-NE;ENG-NFK;SCT-HI;ENG-MSY;WAL-S;ENG-KNT;NIR-W;SCT-CEN;NIR-BEL;ENG-HAM,14,N,Multi-region UK footprint
EMP00004150,Noah Robinson,Noah,1964-04-07,Self-describe,noah.robinson.emp00004150@thames2921.com,noah.robinson5723@outlook.com,+44-2166-120764,City_ENG-WM_324,ENG-WM,DS98 9PG,2019-08-18,Leave,Full-time,Security,Financial Analyst,EMP00003742,Onsite,113373.23,4,CMP00229,Thames2921 Group Ltd,Thames2921,NIR-BEL,488510,ENG-HAM,WAL-M;ENG-WM;NIR-E;NIR-BEL;ENG-HAM;ENG-HRT;SCT-HI;ENG-SE;WAL-W;ENG-BKM;WAL-S;ENG-CBG;NIR-S,13,N,Multi-region UK footprint
EMP00004151,Iwan Ryan,Iwan,1997-06-17,Male,iwan.ryan.emp00004151@sterling6679.com,iwan.ryan8635@yahoo.com,+44-3850-260397,City_ENG-WM_278,ENG-WM,GT89 8CC,2025-07-26,Active,Full-time,Engineering,HR Specialist,EMP00003751,Onsite,110685.46,5,CMP00276,Sterling6679 Group Ltd,Sterling6679,ENG-DVN,518210,ENG-LDN,ENG-DVN;ENG-CBG;ENG-SFK;ENG-YH;NIR-W;NIR-BEL;ENG-MCR;ENG-NYK;ENG-COR;ENG-KNT;WAL-W;SCT-HI;ENG-LDN;SCT-SE;ENG-HRT;SCT-SW;ENG-OXF,17,N,Multi-region UK footprint
EMP00004152,Leo Ross,Leo,1966-09-06,Prefer not to say,leo.ross.emp00004152@royal4668.com,leo.ross5154@yahoo.com,+44-8325-527428,City_ENG-WM_372,ENG-WM,DY21 2KM,2019-10-05,Active,Full-time,Security,Product Manager,EMP00003732,Onsite,41354.23,3,CMP00353,Royal4668 Group Group,Royal4668,WAL-N,524210,WAL-N,WAL-N;SCT-HI;ENG-SE;ENG-SW;NIR-S;ENG-WM;WAL-W;ENG-LDN;ENG-YH;ENG-EM;ENG-OXF,11,N,Multi-region UK footprint
EMP00004153,George Gallagher,George,1988-12-22,Prefer not to say,george.gallagher.emp00004153@celtic6574.com,george.gallagher8701@proton.me,+44-7596-536971,City_ENG-WM_382,ENG-WM,BF52 6TO,2022-01-28,Terminated,Contractor,Operations,Product Manager,EMP00003752,Onsite,161270.47,4,CMP00020,Celtic6574 Group Ltd,Celtic6574,ENG-DVN,621111,ENG-BKM,ENG-DVN;NIR-BEL;ENG-LNC;SCT-HI;ENG-BKM;NIR-N;ENG-COR;WAL-N;ENG-WM;ENG-HAM;ENG-OXF;ENG-KNT;ENG-ESX;ENG-BRK;ENG-SFK,15,N,Multi-region UK footprint
EMP00004154,Sophia Byrne,Sophia,1980-09-16,Female,sophia.byrne.emp00004154@thames6167.com,sophia.byrne8267@gmail.com,+44-8559-509469,City_ENG-WM_61,ENG-WM,KC37 4BL,2024-05-12,Active,Full-time,Marketing,Sales Development Rep,EMP00003730,Hybrid,69739.25,4,CMP00281,Thames6167 Group PLC,Thames6167,ENG-SOM,541512,ENG-SYK,ENG-SOM;ENG-NYK;ENG-SRY;ENG-KNT;ENG-NFK;ENG-BKM;ENG-BRK;ENG-WM;ENG-COR;ENG-OXF;ENG-WYK;WAL-M;SCT-NE;NIR-N;WAL-S;ENG-MCR;ENG-CBG;ENG-SYK;ENG-EM;ENG-EE,20,N,Multi-region UK footprint
EMP00004155,Liam Walsh,Liam,1998-04-23,Self-describe,liam.walsh.emp00004155@celtic3671.com,liam.walsh2295@proton.me,+44-5290-241632,City_ENG-WM_115,ENG-WM,UF39 4RJ,2012-10-08,Active,Full-time,Marketing,Customer Support Specialist,EMP00003730,Onsite,72523.54,4,CMP00326,Celtic3671 Group LLP,Celtic3671,NIR-E,311811,ENG-ESX,ENG-CBG;SCT-CEN;ENG-SE;ENG-SFK;ENG-DVN;SCT-NE;ENG-SRY;ENG-EM;ENG-YH;WAL-S;ENG-EE;ENG-SYK;ENG-KNT;ENG-ESX;ENG-NFK;SCT-SE;NIR-E;ENG-NW;NIR-N,19,N,Multi-region UK footprint
EMP00004156,Eira Mitchell,Eira,2002-12-06,Female,eira.mitchell.emp00004156@thames3740.com,eira.mitchell2423@yahoo.com,+44-0658-553272,City_ENG-WM_386,ENG-WM,BU44 1BB,2012-07-20,Active,Intern,Customer Support,Sales Development Rep,EMP00003737,Hybrid,70718.11,3,CMP00349,Thames3740 Group Group,Thames3740,ENG-LNC,621111,ENG-YH,WAL-S;ENG-OXF;ENG-YH;ENG-SRY;ENG-WYK;ENG-NFK;ENG-LDN;WAL-W;ENG-SFK;ENG-CBG;ENG-NE;ENG-SE;ENG-SW;ENG-DVN;NIR-N;ENG-NW;ENG-NYK;ENG-BRK;ENG-LNC,19,N,Multi-region UK footprint
EMP00004157,Fraser Harris,Fraser,1975-12-28,Female,fraser.harris.emp00004157@imperial6775.com,fraser.harris1437@yahoo.com,+44-8241-352025,City_ENG-WM_355,ENG-WM,BI73 8KF,2024-11-05,Active,Full-time,Engineering,Customer Support Specialist,EMP00003735,Onsite,166650.79,4,CMP00346,Imperial6775 Group & Co,Imperial6775,ENG-HRT,621610,ENG-HRT,ENG-HRT;ENG-MSY;ENG-YH;ENG-LNC;ENG-HAM;ENG-ESX;WAL-W,7,N,Multi-region UK footprint
EMP00004158,Poppy Burns,Poppy,1983-05-06,Prefer not to say,poppy.burns.emp00004158@imperial4535.com,poppy.burns8181@icloud.com,+44-7796-048617,City_ENG-WM_101,ENG-WM,LO85 6XH,2024-08-11,Active,Full-time,Product,Sales Development Rep,EMP00003726,Onsite,67970.31,4,CMP00003,Imperial4535 Group & Co,Imperial4535,ENG-HRT,445110,ENG-SOM,ENG-HRT;ENG-BRK;WAL-W;ENG-SOM,4,N,Multi-region UK footprint
EMP00004159,Cerys Cox,Cerys,1982-11-13,Prefer not to say,cerys.cox.emp00004159@highland4702.com,cerys.cox3569@gmail.com,+44-7067-066809,City_ENG-WM_351,ENG-WM,FH26 2NR,2013-10-22,Active,Full-time,Marketing,Data Analyst,EMP00003741,Remote,146708.97,3,CMP00062,Highland4702 Group LLP,Highland4702,NIR-S,713940,SCT-SE,NIR-S;ENG-KNT;ENG-HAM;WAL-N;NIR-BEL;ENG-HRT;NIR-E;ENG-WM;ENG-LDN;ENG-MSY;WAL-S;ENG-SYK;SCT-SE;WAL-M,14,N,Multi-region UK footprint
EMP00004160,Leo MacLeod,Leo,1987-07-08,Prefer not to say,leo.macleod.emp00004160@crown7590.com,leo.macleod9946@gmail.com,+44-9894-433365,City_ENG-WM_299,ENG-WM,KJ60 1GE,2015-02-13,Active,Full-time,Security,QA Engineer,EMP00003730,Remote,21194.3,2,CMP00156,Crown7590 Group Holdings,Crown7590,SCT-HI,454110,SCT-HI,SCT-HI;ENG-WYK;ENG-KNT;ENG-NFK;WAL-N;ENG-SE,6,N,Multi-region UK footprint
EMP00004161,Freya MacLeod,Freya,2000-02-01,Self-describe,freya.macleod.emp00004161@albion1137.com,freya.macleod5960@yahoo.com,+44-3040-556338,City_ENG-WM_279,ENG-WM,PA76 4DK,2016-09-02,Leave,Full-time,Product,Operations Manager,EMP00003753,Onsite,149664.15,3,CMP00307,Albion1137 Group PLC,Albion1137,NIR-BEL,541512,ENG-DVN,NIR-BEL;WAL-S;ENG-NYK;ENG-HAM;ENG-SW;ENG-LNC;ENG-MSY;ENG-BRK;ENG-LDN;ENG-NW;ENG-EM;ENG-DVN;ENG-SYK,13,N,Multi-region UK footprint
EMP00004162,Archie McGregor,Archie,1991-06-07,Male,archie.mcgregor.emp00004162@thames8985.com,archie.mcgregor3920@proton.me,+44-4902-876317,City_ENG-WM_289,ENG-WM,KU65 3VN,2010-01-17,Active,Full-time,Legal,Data Analyst,EMP00003730,Onsite,57725.15,4,CMP00217,Thames8985 Group & Co,Thames8985,NIR-S,621610,WAL-N,NIR-BEL;ENG-MSY;ENG-NW;ENG-OXF;NIR-W;WAL-N;ENG-NE;NIR-S;SCT-SW;ENG-YH;ENG-KNT;WAL-M;ENG-SRY,13,N,Multi-region UK footprint
EMP00004163,Liam Cox,Liam,1980-05-29,Self-describe,liam.cox.emp00004163@imperial2207.com,liam.cox7249@gmail.com,+44-2114-808282,City_ENG-WM_132,ENG-WM,XV55 1CB,2013-07-03,Active,Full-time,HR,Marketing Analyst,EMP00003732,Onsite,83363.53,2,CMP00050,Imperial2207 Group LLP,Imperial2207,ENG-NW,524210,ENG-ESX,ENG-NW;SCT-NE;ENG-HAM;ENG-SRY;ENG-CBG;ENG-ESX;ENG-LDN,7,N,Multi-region UK footprint
EMP00004164,Ethan Williams,Ethan,1975-03-05,Prefer not to say,ethan.williams.emp00004164@sterling1049.com,ethan.williams5451@proton.me,+44-1661-828223,City_ENG-WM_299,ENG-WM,BF18 9LD,2013-05-04,Terminated,Full-time,Product,Account Executive,EMP00003755,Hybrid,147286.09,1,CMP00053,Sterling1049 Group LLP,Sterling1049,ENG-SRY,454110,ENG-WYK,ENG-SRY;ENG-MSY;ENG-BKM;NIR-N;ENG-NYK;SCT-SE;WAL-W;ENG-KNT;ENG-DVN;ENG-BRK;ENG-HAM;SCT-SW;ENG-MCR;ENG-YH;WAL-N;ENG-WYK;ENG-EE;ENG-NW,18,N,Multi-region UK footprint
EMP00004165,Morag O'Brien,Morag,1962-05-14,Female,morag.obrien.emp00004165@british3415.com,morag.obrien6493@proton.me,+44-4509-250595,City_ENG-WM_11,ENG-WM,WN98 1PR,2011-12-20,Terminated,Full-time,Product,Data Engineer,EMP00003730,Remote,92027.4,5,CMP00103,British3415 Group LLP,British3415,ENG-NYK,454110,ENG-NYK,ENG-NYK;ENG-NW;ENG-NFK;ENG-SW;ENG-SOM;NIR-N,6,N,Multi-region UK footprint
EMP00004166,Phoebe Ryan,Phoebe,1975-07-04,Male,phoebe.ryan.emp00004166@british9861.com,phoebe.ryan5401@proton.me,+44-2630-018461,City_ENG-WM_41,ENG-WM,GO61 4MT,2022-04-01,Active,Intern,Engineering,Sales Development Rep,EMP00003733,Hybrid,92092.27,4,CMP00104,British9861 Group Ltd,British9861,ENG-COR,488510,ENG-CBG,ENG-COR;ENG-CBG;SCT-HI;ENG-MCR;ENG-ESX;ENG-HRT,6,N,Multi-region UK footprint
EMP00004167,Theo Stewart,Theo,1961-03-05,Male,theo.stewart.emp00004167@celtic3301.com,theo.stewart7146@yahoo.com,+44-1972-870457,City_ENG-WM_209,ENG-WM,KN20 2XA,2011-01-29,Active,Contractor,Sales,IT Support Analyst,EMP00003738,Onsite,181163.68,4,CMP00212,Celtic3301 Group & Co,Celtic3301,WAL-W,722511,SCT-CEN,WAL-W;WAL-S;SCT-SE;ENG-KNT;ENG-SW;SCT-HI;ENG-SFK;ENG-NW;ENG-MCR;SCT-SW;ENG-NFK;ENG-MSY;ENG-EE;SCT-NE;WAL-N;WAL-M;SCT-CEN;ENG-SYK;ENG-BRK,19,N,Multi-region UK footprint
EMP00004168,Aoife Doyle,Aoife,2005-05-17,Self-describe,aoife.doyle.emp00004168@highland351.com,aoife.doyle9083@proton.me,+44-0422-776891,City_ENG-WM_252,ENG-WM,TX63 5YR,2016-07-06,Active,Contractor,Customer Support,Business Analyst,EMP00003739,Onsite,122411.01,3,CMP00082,Highland351 Group & Co,Highland351,ENG-LDN,541512,ENG-ESX,ENG-LDN;SCT-HI;WAL-M;WAL-S;SCT-SW;NIR-W;ENG-ESX,7,N,Multi-region UK footprint
EMP00004169,Callum Byrne,Callum,1995-10-15,Male,callum.byrne.emp00004169@highland6425.com,callum.byrne9040@outlook.com,+44-0682-367094,City_ENG-WM_225,ENG-WM,XS53 3RZ,2021-09-15,Active,Full-time,HR,Software Engineer,EMP00003739,Onsite,49313.03,3,CMP00085,Highland6425 Group Group,Highland6425,WAL-M,541512,ENG-NE,WAL-M;ENG-NE;SCT-SE,3,N,Multi-region UK footprint
EMP00004170,Jack Kelly,Jack,1979-05-26,Self-describe,jack.kelly.emp00004170@thames3137.com,jack.kelly5378@yahoo.com,+44-9349-320014,City_ENG-WM_202,ENG-WM,AX20 8PB,2022-12-04,Active,Full-time,Marketing,Account Executive,EMP00003749,Onsite,21812.5,1,CMP00258,Thames3137 Group Holdings,Thames3137,ENG-BRK,524210,SCT-SW,ENG-BRK;ENG-YH;ENG-MCR;ENG-HAM;WAL-S;ENG-OXF;ENG-NW;SCT-CEN;NIR-E;SCT-SW;ENG-MSY,11,N,Multi-region UK footprint
EMP00004171,Florence Jackson,Florence,1983-04-05,Non-binary,florence.jackson.emp00004171@imperial5035.com,florence.jackson9994@outlook.com,+44-2820-969873,City_ENG-WM_126,ENG-WM,LZ88 4EN,2025-02-27,Active,Full-time,Marketing,Marketing Analyst,EMP00003731,Hybrid,58466.74,3,CMP00058,Imperial5035 Group & Co,Imperial5035,ENG-COR,336111,NIR-W,ENG-COR;ENG-BKM;ENG-WM;WAL-W;ENG-EE;ENG-NFK;WAL-M;ENG-HRT;ENG-SYK;ENG-HAM;ENG-OXF;ENG-NYK;ENG-EM;ENG-MSY;SCT-NE;ENG-DVN;NIR-W,17,N,Multi-region UK footprint
EMP00004172,Niamh Jackson,Niamh,1959-06-21,Self-describe,niamh.jackson.emp00004172@albion479.com,niamh.jackson5818@icloud.com,+44-9844-215027,City_ENG-WM_298,ENG-WM,ED93 2RL,2018-01-17,Terminated,Full-time,IT,Sales Development Rep,EMP00003740,Onsite,114053.54,2,CMP00083,Albion479 Group PLC,Albion479,ENG-COR,518210,ENG-NW,ENG-COR;ENG-ESX;ENG-BKM;ENG-NYK;ENG-NW,5,N,Multi-region UK footprint
EMP00004173,Ella Reid,Ella,1994-11-29,Prefer not to say,ella.reid.emp00004173@royal9981.com,ella.reid2828@proton.me,+44-6376-433595,City_ENG-WM_114,ENG-WM,NG71 2YP,2025-12-17,Active,Full-time,Data,QA Engineer,EMP00003727,Remote,40094.61,2,CMP00047,Royal9981 Group LLP,Royal9981,ENG-SE,713940,WAL-M,ENG-NYK;ENG-MSY;ENG-WM;ENG-SYK;ENG-SE;WAL-W;SCT-HI;WAL-M;NIR-S;ENG-SRY;ENG-SOM,11,N,Multi-region UK footprint
EMP00004174,Eilidh Johnson,Eilidh,1984-01-22,Self-describe,eilidh.johnson.emp00004174@celtic446.com,eilidh.johnson2616@gmail.com,+44-5523-685617,City_ENG-WM_231,ENG-WM,DW62 7PL,2022-01-04,Active,Full-time,Engineering,Marketing Analyst,EMP00003725,Onsite,175301.98,3,CMP00019,Celtic446 Group Holdings,Celtic446,ENG-BRK,488510,ENG-BRK,ENG-BRK;WAL-S;NIR-E;WAL-W;SCT-SE;ENG-SRY;WAL-M;ENG-ESX;ENG-SE;ENG-LNC;ENG-MSY;ENG-SFK;ENG-YH;ENG-SOM;ENG-SYK,15,N,Multi-region UK footprint
EMP00004175,Freya Smith,Freya,1994-10-04,Non-binary,freya.smith.emp00004175@albion8783.com,freya.smith8338@gmail.com,+44-0399-116667,City_ENG-WM_97,ENG-WM,XZ99 3RI,2014-10-01,Active,Full-time,Operations,Data Analyst,EMP00003755,Onsite,75265.26,4,CMP00277,Albion8783 Group Group,Albion8783,ENG-SW,334111,ENG-SRY,ENG-SW;ENG-HRT;WAL-N;ENG-SOM;ENG-SRY;ENG-KNT;ENG-COR;ENG-YH,8,N,Multi-region UK footprint
EMP00004176,Ethan Morgan,Ethan,2005-05-03,Female,ethan.morgan.emp00004176@royal696.com,ethan.morgan4993@outlook.com,+44-0125-569164,City_ENG-WM_46,ENG-WM,ER12 7WI,2013-04-02,Active,Full-time,HR,QA Engineer,EMP00003745,Hybrid,172787.13,3,CMP00263,Royal696 Group Group,Royal696,ENG-SW,454110,ENG-KNT,ENG-SW;ENG-KNT;ENG-WYK;SCT-SE,4,N,Multi-region UK footprint
EMP00004177,Jack Hamilton,Jack,1992-05-02,Female,jack.hamilton.emp00004177@commonwealth9490.com,jack.hamilton5869@icloud.com,+44-0046-134220,City_ENG-WM_324,ENG-WM,JG53 1NJ,2015-05-18,Active,Full-time,Data,Sales Development Rep,EMP00003730,Hybrid,180569.0,1,CMP00247,Commonwealth9490 Group Holdings,Commonwealth9490,ENG-BKM,541512,ENG-ESX,ENG-BKM;NIR-S;ENG-DVN;ENG-NYK;ENG-SW;ENG-ESX;NIR-BEL;NIR-W,8,N,Multi-region UK footprint
EMP00004178,Amelia MacDonald,Amelia,1966-07-09,Self-describe,amelia.macdonald.emp00004178@royal9981.com,amelia.macdonald4050@proton.me,+44-9479-317558,City_ENG-WM_356,ENG-WM,CT27 9TP,2014-11-09,Active,Full-time,IT,Financial Analyst,EMP00003749,Onsite,161366.73,4,CMP00047,Royal9981 Group LLP,Royal9981,ENG-SE,713940,WAL-M,ENG-NYK;ENG-MSY;ENG-WM;ENG-SYK;ENG-SE;WAL-W;SCT-HI;WAL-M;NIR-S;ENG-SRY;ENG-SOM,11,N,Multi-region UK footprint
EMP00004179,Bethan O'Brien,Bethan,1973-08-01,Female,bethan.obrien.emp00004179@crown8313.com,bethan.obrien2082@proton.me,+44-7277-506662,City_ENG-WM_126,ENG-WM,EB43 8SA,2013-12-19,Active,Full-time,Finance,Product Manager,EMP00003731,Onsite,117017.78,4,CMP00074,Crown8313 Group Holdings,Crown8313,SCT-HI,423430,ENG-HRT,SCT-HI;NIR-E;SCT-CEN;ENG-SRY;ENG-SYK;ENG-SW;ENG-HRT;ENG-SE,8,N,Multi-region UK footprint
EMP00004180,Max Clarke,Max,1982-04-29,Self-describe,max.clarke.emp00004180@celtic6583.com,max.clarke9393@outlook.com,+44-3061-953896,City_ENG-WM_338,ENG-WM,SE52 8HD,2015-10-23,Active,Full-time,Data,Security Analyst,EMP00003735,Hybrid,24024.8,3,CMP00257,Celtic6583 Group & Co,Celtic6583,ENG-YH,621610,ENG-LNC,WAL-M;ENG-YH;NIR-BEL;NIR-S;NIR-E;ENG-SE;ENG-SRY;ENG-BRK;ENG-LNC;SCT-HI;ENG-MSY;ENG-KNT;ENG-NFK;SCT-SW;SCT-CEN,15,N,Multi-region UK footprint
EMP00004181,Freddie Barker,Freddie,1968-03-18,Non-binary,freddie.barker.emp00004181@sterling3472.com,freddie.barker778@outlook.com,+44-3246-317949,City_ENG-WM_85,ENG-WM,RU97 1VW,2019-01-16,Active,Full-time,Security,Data Engineer,EMP00003737,Onsite,180322.52,4,CMP00048,Sterling3472 Group Ltd,Sterling3472,SCT-NE,621111,SCT-NE,NIR-W;ENG-OXF;ENG-SYK;ENG-LNC;ENG-WM;ENG-HAM;ENG-WYK;ENG-SE;SCT-NE;NIR-E;SCT-SE;ENG-EE;ENG-MSY;ENG-NFK,14,N,Multi-region UK footprint
EMP00004182,Arthur MacDonald,Arthur,1987-12-29,Prefer not to say,arthur.macdonald.emp00004182@imperial6775.com,arthur.macdonald782@icloud.com,+44-4738-062076,City_ENG-WM_124,ENG-WM,SS64 6NT,2016-10-31,Terminated,Full-time,Sales,IT Support Analyst,EMP00003729,Hybrid,90059.4,3,CMP00346,Imperial6775 Group & Co,Imperial6775,ENG-HRT,621610,ENG-HRT,ENG-HRT;ENG-MSY;ENG-YH;ENG-LNC;ENG-HAM;ENG-ESX;WAL-W,7,N,Multi-region UK footprint
EMP00004183,Florence Johnson,Florence,1972-08-12,Prefer not to say,florence.johnson.emp00004183@albion2813.com,florence.johnson6051@icloud.com,+44-8717-804011,City_ENG-WM_376,ENG-WM,JN9 7UA,2023-12-15,Active,Full-time,Finance,Account Executive,EMP00003737,Hybrid,110875.72,3,CMP00368,Albion2813 Group Holdings,Albion2813,ENG-NFK,454110,ENG-CBG,ENG-NFK;NIR-S;ENG-YH;ENG-HRT;NIR-N;ENG-LDN;ENG-COR;ENG-CBG;ENG-NYK,9,N,Multi-region UK footprint
EMP00004184,Eilidh Quinn,Eilidh,1983-10-12,Male,eilidh.quinn.emp00004184@british6315.com,eilidh.quinn5417@outlook.com,+44-9746-177115,City_ENG-WM_174,ENG-WM,UC28 8DW,2010-07-06,Active,Part-time,Engineering,Security Analyst,EMP00003732,Hybrid,82756.0,4,CMP00172,British6315 Group & Co,British6315,ENG-HAM,561110,SCT-NE,ENG-HAM;ENG-EE;ENG-LNC;SCT-NE;ENG-HRT;WAL-N;SCT-SW;ENG-KNT;ENG-BKM;WAL-W;ENG-WYK,11,N,Multi-region UK footprint
EMP00004185,Angus Moore,Angus,1977-04-23,Female,angus.moore.emp00004185@sterling8615.com,angus.moore1366@proton.me,+44-1855-550159,City_ENG-WM_376,ENG-WM,CZ89 3JV,2013-11-23,Active,Part-time,Marketing,Data Engineer,EMP00003737,Hybrid,39070.99,2,CMP00200,Sterling8615 Group Holdings,Sterling8615,ENG-NFK,722511,ENG-NFK,ENG-NFK;WAL-W;NIR-BEL;ENG-SRY;SCT-SE;SCT-SW;ENG-SOM;ENG-YH,8,N,Multi-region UK footprint
EMP00004186,Ethan Rees,Ethan,1973-04-30,Self-describe,ethan.rees.emp00004186@thames9016.com,ethan.rees4179@gmail.com,+44-1203-576421,City_ENG-WM_358,ENG-WM,WI59 3FP,2025-12-23,Active,Full-time,Operations,IT Support Analyst,EMP00003730,Hybrid,177360.66,4,CMP00100,Thames9016 Group Ltd,Thames9016,ENG-LDN,541511,NIR-W,ENG-LDN;ENG-MCR;ENG-LNC;NIR-W;ENG-NYK;SCT-SE;ENG-NE,7,N,Multi-region UK footprint
EMP00004187,Cerys Hamilton,Cerys,1997-04-07,Non-binary,cerys.hamilton.emp00004187@royal6088.com,cerys.hamilton7158@icloud.com,+44-0584-163059,City_ENG-WM_46,ENG-WM,ZW90 9XH,2010-10-01,Active,Full-time,Marketing,Operations Manager,EMP00003732,Remote,86887.87,3,CMP00006,Royal6088 Group & Co,Royal6088,NIR-BEL,621111,NIR-BEL,NIR-BEL;ENG-ESX;ENG-WM;ENG-SYK;SCT-SW;SCT-HI;NIR-E;ENG-LNC;ENG-DVN,9,N,Multi-region UK footprint
EMP00004188,Sienna Gallagher,Sienna,1971-01-18,Female,sienna.gallagher.emp00004188@crown9043.com,sienna.gallagher320@gmail.com,+44-5433-558625,City_ENG-WM_299,ENG-WM,LI65 9HZ,2017-05-23,Active,Full-time,Sales,HR Specialist,EMP00003736,Remote,111991.55,3,CMP00036,Crown9043 Group & Co,Crown9043,ENG-EE,611310,ENG-WM,ENG-EE;ENG-WM;ENG-YH,3,N,Multi-region UK footprint
EMP00004189,Freya Harris,Freya,1999-02-06,Female,freya.harris.emp00004189@albion6532.com,freya.harris9866@icloud.com,+44-2368-660267,City_ENG-WM_179,ENG-WM,BZ67 6KK,2025-09-20,Terminated,Full-time,Operations,Security Analyst,EMP00003748,Hybrid,156142.3,4,CMP00182,Albion6532 Group LLP,Albion6532,WAL-N,621610,ENG-NE,WAL-N;ENG-NE;ENG-MCR;ENG-SFK;SCT-SW,5,N,Multi-region UK footprint
EMP00004190,Theo Byrne,Theo,2000-12-22,Male,theo.byrne.emp00004190@thames6167.com,theo.byrne8141@icloud.com,+44-8140-602804,City_ENG-WM_237,ENG-WM,AC84 4UG,2015-05-27,Active,Full-time,Marketing,Product Manager,EMP00003728,Onsite,126754.25,5,CMP00281,Thames6167 Group PLC,Thames6167,ENG-SOM,541512,ENG-SYK,ENG-SOM;ENG-NYK;ENG-SRY;ENG-KNT;ENG-NFK;ENG-BKM;ENG-BRK;ENG-WM;ENG-COR;ENG-OXF;ENG-WYK;WAL-M;SCT-NE;NIR-N;WAL-S;ENG-MCR;ENG-CBG;ENG-SYK;ENG-EM;ENG-EE,20,N,Multi-region UK footprint
EMP00004191,Cameron Brooks,Cameron,1957-04-23,Male,cameron.brooks.emp00004191@highland604.com,cameron.brooks1152@outlook.com,+44-3657-564057,City_ENG-WM_388,ENG-WM,AG76 9TP,2021-08-12,Leave,Full-time,Data,Software Engineer,EMP00003730,Remote,164080.39,3,CMP00094,Highland604 Group Holdings,Highland604,WAL-S,524210,NIR-W,WAL-S;NIR-W;ENG-NE;ENG-SRY;SCT-CEN;SCT-NE;ENG-SOM,7,N,Multi-region UK footprint
