employee_id,full_name,preferred_name,date_of_birth,gender_identity,work_email,personal_email,phone_number,home_address_city,home_address_state,home_address_zip,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,work_location_type,salary_base_annual,performance_rating_latest,company_id,company_legal_name,company_trade_name,company_hq_state,company_industry_naics_code,company_primary_operating_state,company_operating_states_list,company_operating_states_count,company_state_focus_flag,company_state_focus_notes
EMP00008831,Nan Lin,Nan,1977-08-28,Self-describe,nan.lin.emp00008831@great wall5550.com,nan.lin1987@icloud.com,+86-198-1395-9045,City_LN_213,LN,854839,2014-04-11,Active,Full-time,Data,QA Engineer,EMP00008265,Hybrid,167249.61,4,CMP00032,Great Wall5550 Group Holdings,Great Wall5550,BJ,713940,SX,BJ;HUB;HEN;HUN;TW;JX;YN;HEB;SX;XZ;JS;SH;GZ;SAX;MO;FJ;LN,17,N,Multi-province Chinese footprint
EMP00008832,Fei Cui,Fei,1976-07-21,Male,fei.cui.emp00008832@eastern4368.com,fei.cui9545@outlook.com,+86-729-3515-1237,City_LN_337,LN,707979,2024-08-04,Active,Contractor,Product,Senior Data Analyst,EMP00008268,Onsite,93304.53,2,CMP00285,Eastern4368 Group Tech Co,Eastern4368,YN,311811,YN,YN;LN;SD,3,N,Multi-province Chinese footprint
EMP00008833,Juan Kang,Juan,1963-11-21,Non-binary,juan.kang.emp00008833@jade8005.com,juan.kang120@yahoo.com,+86-406-3164-9051,City_LN_170,LN,222704,2020-08-10,Active,Full-time,Legal,Product Manager,EMP00008245,Hybrid,56869.6,2,CMP00316,Jade8005 Group Tech Co,Jade8005,HEB,423430,HK,HEB;HK;NMG;HAN;QH;LN;ZJ;SC;GZ;SH;HEN,11,N,Multi-province Chinese footprint
EMP00008834,Chang Xue,Chang,1991-08-30,Female,chang.xue.emp00008834@silk road8328.com,chang.xue1611@icloud.com,+86-734-9842-9583,City_LN_106,LN,333744,2015-04-25,Active,Full-time,Marketing,Sales Development Rep,EMP00008273,Onsite,224180.19,3,CMP00325,Silk Road8328 Group Industrial,Silk Road8328,BJ,524210,XJ,YN;SX;LN;XJ;BJ;SD;JL;FJ;HEB;GZ;ZJ;HAN,12,N,Multi-province Chinese footprint
EMP00008835,Zheng Ren,Zheng,1961-11-03,Prefer not to say,zheng.ren.emp00008835@dragon3732.com,zheng.ren6559@icloud.com,+86-443-9562-2237,City_LN_42,LN,247734,2021-07-03,Terminated,Full-time,Finance,Marketing Analyst,EMP00008248,Onsite,155965.01,4,CMP00315,Dragon3732 Group Corp,Dragon3732,NX,722511,NX,NX;SAX;NMG;HK;XJ,5,N,Multi-province Chinese footprint
EMP00008836,Lin Yin,Lin,1965-07-05,Non-binary,lin.yin.emp00008836@dragon5943.com,lin.yin4379@icloud.com,+86-638-8911-5575,City_LN_347,LN,284210,2011-11-05,Active,Full-time,Security,Product Manager,EMP00008251,Remote,112413.8,3,CMP00167,Dragon5943 Group Group,Dragon5943,SD,518210,HUN,JL;HAN;HEB;FJ;SX;HK;SC;GX;HUN;TW;SD;LN,12,N,Multi-province Chinese footprint
EMP00008837,Bin Chen,Bin,1991-05-02,Self-describe,bin.chen.emp00008837@pearl6623.com,bin.chen1972@gmail.com,+86-282-1327-1917,City_LN_265,LN,548850,2015-05-24,Active,Full-time,HR,Data Engineer,EMP00008243,Onsite,254531.42,3,CMP00360,Pearl6623 Group Co Ltd,Pearl6623,NMG,541511,YN,NMG;XZ;BJ;CQ;FJ;GX;XJ;SX;AH;SD;LN;YN,12,N,Multi-province Chinese footprint
EMP00008838,Ren Zheng,Ren,1987-06-23,Self-describe,ren.zheng.emp00008838@celestial7959.com,ren.zheng3282@yahoo.com,+86-918-4408-3701,City_LN_25,LN,564404,2012-07-20,Leave,Full-time,Legal,Senior Data Analyst,EMP00008258,Remote,256997.82,4,CMP00121,Celestial7959 Group Industrial,Celestial7959,JS,236220,YN,JS;JX;SH;NMG;MO;GS;BJ;YN;GZ,9,N,Multi-province Chinese footprint
EMP00008839,Hao Zou,Hao,1977-10-26,Prefer not to say,hao.zou.emp00008839@dragon6166.com,hao.zou8119@outlook.com,+86-325-8055-1350,City_LN_362,LN,581778,2022-03-06,Active,Part-time,Engineering,Customer Support Specialist,EMP00008263,Remote,93032.2,3,CMP00267,Dragon6166 Group Co Ltd,Dragon6166,FJ,518210,HEN,FJ;HK;JX;SAX;NMG;TJ;ZJ;MO;HEN;HEB,10,N,Multi-province Chinese footprint
EMP00008840,Long Cao,Long,2000-08-23,Male,long.cao.emp00008840@golden2980.com,long.cao3674@icloud.com,+86-651-0243-1099,City_LN_219,LN,493738,2013-05-07,Active,Full-time,Security,Customer Support Specialist,EMP00008263,Onsite,261392.25,4,CMP00132,Golden2980 Group Holdings,Golden2980,LN,812990,SAX,LN;GD;NMG;SAX,4,N,Multi-province Chinese footprint
EMP00008841,Hui Hou,Hui,1958-11-30,Prefer not to say,hui.hou.emp00008841@jade1836.com,hui.hou409@outlook.com,+86-449-2271-5233,City_LN_89,LN,738882,2017-12-14,Leave,Contractor,Customer Support,Software Engineer,EMP00008277,Remote,195592.23,3,CMP00059,Jade1836 Group Co Ltd,Jade1836,NX,713940,SD,SAX;GX;GZ;SD;TJ;HEN;SX;HK;SC;NMG;FJ;NX;HEB;AH;HAN;YN,16,N,Multi-province Chinese footprint
EMP00008842,Hua Wang,Hua,1975-09-14,Female,hua.wang.emp00008842@great wall1057.com,hua.wang2624@gmail.com,+86-029-8078-6059,City_LN_185,LN,400613,2015-05-26,Active,Full-time,HR,Business Analyst,EMP00008273,Hybrid,128493.8,2,CMP00011,Great Wall1057 Group Group,Great Wall1057,QH,336111,HAN,QH;GD;JX;TW;ZJ;SD;HAN;LN;SX;HUN;SC;FJ;SH,13,N,Multi-province Chinese footprint
EMP00008843,Zheng Fan,Zheng,1983-03-16,Prefer not to say,zheng.fan.emp00008843@pearl6623.com,zheng.fan1591@yahoo.com,+86-051-0163-9555,City_LN_312,LN,158650,2025-02-19,Active,Full-time,Engineering,Account Executive,EMP00008255,Remote,186840.15,2,CMP00360,Pearl6623 Group Co Ltd,Pearl6623,NMG,541511,YN,NMG;XZ;BJ;CQ;FJ;GX;XJ;SX;AH;SD;LN;YN,12,N,Multi-province Chinese footprint
EMP00008844,Feng Ye,Feng,2005-10-05,Self-describe,feng.ye.emp00008844@pearl3211.com,feng.ye2383@yahoo.com,+86-355-7535-4760,City_LN_108,LN,196618,2023-01-29,Active,Full-time,Sales,Sales Development Rep,EMP00008244,Onsite,233171.85,4,CMP00390,Pearl3211 Group Industrial,Pearl3211,HK,517311,CQ,LN;SC;GX;SD;JX;HK;TW;JL;GZ;GD;HAN;XJ;HLJ;FJ;NX;HUB;HUN;CQ;JS;HEN,20,N,Multi-province Chinese footprint
EMP00008845,Zi Ma,Zi,1961-01-16,Female,zi.ma.emp00008845@dragon6751.com,zi.ma2631@proton.me,+86-216-0244-8071,City_LN_353,LN,773599,2011-07-27,Active,Full-time,Engineering,QA Engineer,EMP00008269,Hybrid,238681.67,1,CMP00009,Dragon6751 Group Tech Co,Dragon6751,FJ,454110,TW,FJ;QH;JS;NMG;HUN;YN;GX;HEB;SAX;GD;LN;GS;SC;JX;SX;BJ;AH;TW;HLJ;CQ,20,N,Multi-province Chinese footprint
EMP00008846,Yun Ma,Yun,1975-02-01,Non-binary,yun.ma.emp00008846@celestial6532.com,yun.ma7191@yahoo.com,+86-805-2396-7480,City_LN_128,LN,394859,2018-07-18,Active,Full-time,HR,Security Analyst,EMP00008246,Remote,70433.45,2,CMP00258,Celestial6532 Group Co Ltd,Celestial6532,NMG,311811,GD,TJ;XZ;JX;FJ;HLJ;HUB;GD;HK;QH;NMG;ZJ;MO;SH;HEN,14,N,Multi-province Chinese footprint
EMP00008847,Lian Dong,Lian,1981-04-05,Prefer not to say,lian.dong.emp00008847@phoenix7020.com,lian.dong700@gmail.com,+86-049-2697-2708,City_LN_206,LN,819841,2016-09-20,Active,Full-time,Legal,Data Analyst,EMP00008262,Hybrid,179374.65,4,CMP00226,Phoenix7020 Group Tech Co,Phoenix7020,HEN,518210,SC,HEN;LN;AH;MO;SH;SAX;NX;XZ;HLJ;HK;SC;GD,12,N,Multi-province Chinese footprint
EMP00008848,Hao Ren,Hao,1995-11-23,Male,hao.ren.emp00008848@celestial8588.com,hao.ren7305@gmail.com,+86-806-5461-6562,City_LN_136,LN,857600,2020-03-24,Active,Full-time,Sales,HR Specialist,EMP00008244,Onsite,229067.73,4,CMP00288,Celestial8588 Group Group,Celestial8588,HAN,454110,ZJ,HAN;TJ;BJ;HUN;FJ;HLJ;ZJ;MO;GD;SX;HEN;GX;SH;HK;GS;LN,16,N,Multi-province Chinese footprint
EMP00008849,Wei Jiang,Wei,1999-03-20,Female,wei.jiang.emp00008849@silk road7328.com,wei.jiang4559@gmail.com,+86-273-8478-3446,City_LN_29,LN,603981,2016-10-02,Active,Intern,Product,Product Manager,EMP00008242,Onsite,149469.53,3,CMP00383,Silk Road7328 Group Co Ltd,Silk Road7328,HLJ,336111,GX,CQ;HUB;AH;GX;SX;XZ;YN;GS;HLJ;TW;SD,11,N,Multi-province Chinese footprint
EMP00008850,Qi Lu,Qi,2003-02-27,Male,qi.lu.emp00008850@golden9119.com,qi.lu2889@gmail.com,+86-038-4815-8015,City_LN_368,LN,163254,2025-10-25,Active,Full-time,Data,Data Analyst,EMP00008257,Hybrid,185151.16,2,CMP00182,Golden9119 Group Tech Co,Golden9119,CQ,561110,CQ,CQ;XJ;XZ;QH;AH;TW;GD;NX;HUN;HLJ;NMG;GS,12,N,Multi-province Chinese footprint
EMP00008851,Yu Fu,Yu,1982-01-05,Female,yu.fu.emp00008851@pearl2765.com,yu.fu3966@gmail.com,+86-818-8519-8329,City_LN_387,LN,487513,2021-02-23,Active,Full-time,Operations,Customer Support Specialist,EMP00008262,Onsite,225517.15,4,CMP00262,Pearl2765 Group Group,Pearl2765,JL,541511,ZJ,SX;HUB;GD;GX;TJ;JX;NX;JL;HLJ;SH;SD;CQ;HAN;ZJ;GS;BJ,16,N,Multi-province Chinese footprint
EMP00008852,Cheng Xia,Cheng,1970-05-13,Non-binary,cheng.xia.emp00008852@eastern8627.com,cheng.xia314@gmail.com,+86-186-4616-1626,City_LN_330,LN,863880,2015-02-21,Active,Full-time,HR,Product Manager,EMP00008272,Remote,175973.61,4,CMP00118,Eastern8627 Group Tech Co,Eastern8627,MO,517311,GS,MO;XJ;GS,3,N,Multi-province Chinese footprint
EMP00008853,Zhi Chen,Zhi,2000-03-20,Self-describe,zhi.chen.emp00008853@great wall6946.com,zhi.chen8869@outlook.com,+86-144-0120-6232,City_LN_171,LN,135446,2024-06-06,Active,Full-time,Engineering,Software Engineer,EMP00008246,Hybrid,52077.71,2,CMP00160,Great Wall6946 Group Corp,Great Wall6946,HK,541512,SAX,HK;XZ;SAX;JX;ZJ;SC;BJ;GD;SH;JL,10,N,Multi-province Chinese footprint
EMP00008854,Hong Bai,Hong,1988-07-19,Male,hong.bai.emp00008854@phoenix244.com,hong.bai6346@icloud.com,+86-415-9806-6243,City_LN_234,LN,327196,2018-04-05,Active,Temp,HR,Software Engineer,EMP00008247,Onsite,235586.49,4,CMP00052,Phoenix244 Group Group,Phoenix244,SH,454110,NX,SH;GZ;NX;AH;TW;SD,6,N,Multi-province Chinese footprint
EMP00008855,Lei Ye,Lei,1982-04-12,Prefer not to say,lei.ye.emp00008855@dragon3938.com,lei.ye8351@gmail.com,+86-019-8650-7682,City_LN_139,LN,242058,2014-03-02,Active,Full-time,Security,HR Specialist,EMP00008248,Hybrid,135847.11,4,CMP00230,Dragon3938 Group Co Ltd,Dragon3938,FJ,445110,HEN,FJ;HUB;HLJ;HEN;XJ,5,N,Multi-province Chinese footprint
EMP00008856,Gang Qiu,Gang,1982-03-27,Self-describe,gang.qiu.emp00008856@eastern2736.com,gang.qiu2752@proton.me,+86-444-3281-8800,City_LN_93,LN,929683,2025-12-25,Active,Full-time,Operations,Security Analyst,EMP00008277,Onsite,114006.95,3,CMP00292,Eastern2736 Group Holdings,Eastern2736,GD,541511,QH,GD;QH;YN;HEB;HEN;JL;CQ;JX;GZ;HUB;GS;XZ;TW;HK;LN;XJ;NMG,17,N,Multi-province Chinese footprint
EMP00008857,Yun Xia,Yun,1972-07-01,Female,yun.xia.emp00008857@pearl2846.com,yun.xia5899@outlook.com,+86-669-8831-6514,City_LN_358,LN,823388,2014-01-19,Active,Full-time,Engineering,Customer Support Specialist,EMP00008260,Hybrid,63057.01,3,CMP00253,Pearl2846 Group Co Ltd,Pearl2846,GZ,517311,GS,MO;GS;QH;GZ;FJ;SH,6,N,Multi-province Chinese footprint
EMP00008858,Li Song,Li,1958-01-12,Prefer not to say,li.song.emp00008858@great wall2883.com,li.song8648@proton.me,+86-047-5543-4861,City_LN_326,LN,988212,2012-06-29,Active,Full-time,Product,Operations Manager,EMP00008259,Onsite,68912.02,3,CMP00048,Great Wall2883 Group Co Ltd,Great Wall2883,BJ,722511,CQ,BJ;ZJ;HEB;JS;HAN;YN;CQ;TW;TJ;HLJ;GZ,11,N,Multi-province Chinese footprint
EMP00008859,Ming Yin,Ming,2005-06-12,Female,ming.yin.emp00008859@yangtze2458.com,ming.yin344@outlook.com,+86-816-1848-3712,City_LN_365,LN,603180,2012-04-24,Active,Full-time,IT,IT Support Analyst,EMP00008270,Hybrid,185298.39,4,CMP00244,Yangtze2458 Group Co Ltd,Yangtze2458,JS,541511,JS,JS;HLJ;MO;NMG,4,N,Multi-province Chinese footprint
EMP00008860,Wei Ma,Wei,1957-03-24,Male,wei.ma.emp00008860@pearl3023.com,wei.ma3962@yahoo.com,+86-827-7668-3296,City_LN_183,LN,883438,2011-09-01,Active,Contractor,Sales,Account Executive,EMP00008268,Remote,57185.93,3,CMP00016,Pearl3023 Group Corp,Pearl3023,HUN,713940,NMG,HUN;YN;CQ;NX;FJ;NMG;JS;JL;GZ;HUB;JX;TJ;HAN;AH;HEN;GS;SC;SH;BJ,19,N,Multi-province Chinese footprint
EMP00008861,Xin Ma,Xin,1992-06-13,Male,xin.ma.emp00008861@yangtze5152.com,xin.ma8460@icloud.com,+86-940-6042-9863,City_LN_226,LN,881732,2020-06-15,Active,Full-time,Security,Financial Analyst,EMP00008263,Remote,144338.37,3,CMP00342,Yangtze5152 Group Holdings,Yangtze5152,HK,336111,GD,HK;JL;FJ;HUN;XZ;GD;SAX;HAN,8,N,Multi-province Chinese footprint
EMP00008862,Hui Ma,Hui,1994-04-19,Prefer not to say,hui.ma.emp00008862@dragon3732.com,hui.ma4354@icloud.com,+86-928-5979-9005,City_LN_30,LN,464057,2020-06-10,Active,Full-time,IT,Data Engineer,EMP00008258,Remote,272455.36,3,CMP00315,Dragon3732 Group Corp,Dragon3732,NX,722511,NX,NX;SAX;NMG;HK;XJ,5,N,Multi-province Chinese footprint
EMP00008863,Si Zheng,Si,1996-11-22,Male,si.zheng.emp00008863@great wall7769.com,si.zheng4455@outlook.com,+86-262-9201-0522,City_LN_3,LN,299466,2024-11-05,Active,Full-time,Product,Marketing Analyst,EMP00008250,Onsite,141865.06,3,CMP00034,Great Wall7769 Group Corp,Great Wall7769,JX,423430,SX,HUN;QH;GX;NX;HEN;JX;HUB;MO;BJ;ZJ;GZ;SD;SH;HLJ;TJ;XJ;LN;SX,18,N,Multi-province Chinese footprint
EMP00008864,Dong Feng,Dong,1985-01-05,Male,dong.feng.emp00008864@phoenix9549.com,dong.feng7373@yahoo.com,+86-540-8583-6266,City_LN_196,LN,909378,2018-10-17,Active,Full-time,Finance,Sales Development Rep,EMP00008272,Onsite,107489.09,4,CMP00399,Phoenix9549 Group Holdings,Phoenix9549,AH,541511,CQ,AH;JL;GS;GZ;SX;HUB;HEB;CQ,8,N,Multi-province Chinese footprint
EMP00008865,Tao Jia,Tao,1976-05-20,Female,tao.jia.emp00008865@jade6861.com,tao.jia5333@gmail.com,+86-412-3090-2698,City_LN_49,LN,488225,2018-05-31,Active,Full-time,Security,Account Executive,EMP00008272,Hybrid,143640.4,3,CMP00206,Jade6861 Group Industrial,Jade6861,JS,454110,AH,JS;HUN;NMG;JL;AH,5,N,Multi-province Chinese footprint
EMP00008866,Ren Fang,Ren,1994-11-08,Self-describe,ren.fang.emp00008866@dragon6128.com,ren.fang5309@proton.me,+86-098-1629-1347,City_LN_347,LN,655039,2017-04-18,Active,Part-time,Customer Support,Sales Development Rep,EMP00008255,Hybrid,231465.53,3,CMP00065,Dragon6128 Group Tech Co,Dragon6128,QH,236220,JL,QH;SH;JL;CQ;HUN;GD;JX;HAN;HLJ;SX;TW,11,N,Multi-province Chinese footprint
EMP00008867,Chao Fu,Chao,1973-09-10,Male,chao.fu.emp00008867@yangtze5068.com,chao.fu4708@proton.me,+86-875-9500-3245,City_LN_256,LN,739965,2021-11-14,Active,Contractor,Marketing,Sales Development Rep,EMP00008248,Hybrid,111874.52,3,CMP00085,Yangtze5068 Group Holdings,Yangtze5068,GX,423430,YN,GX;GZ;HK;BJ;HUB;QH;GD;HLJ;AH;YN;SD;JS;HUN,13,N,Multi-province Chinese footprint
EMP00008868,Gang Peng,Gang,1969-09-22,Male,gang.peng.emp00008868@golden5315.com,gang.peng3904@icloud.com,+86-223-0559-3620,City_LN_221,LN,345049,2010-08-23,Active,Full-time,Product,Senior Data Analyst,EMP00008267,Remote,176341.67,1,CMP00082,Golden5315 Group Holdings,Golden5315,CQ,454110,GX,CQ;ZJ;HUN;NMG;QH;JX;JS;GD;SAX;NX;SH;GX,12,N,Multi-province Chinese footprint
EMP00008869,Lin Cui,Lin,1986-11-18,Prefer not to say,lin.cui.emp00008869@silk road2068.com,lin.cui8505@yahoo.com,+86-794-8740-2844,City_LN_231,LN,631611,2010-12-15,Active,Full-time,IT,Account Executive,EMP00008250,Remote,242018.43,2,CMP00168,Silk Road2068 Group Co Ltd,Silk Road2068,HEN,488510,SAX,HEN;XJ;JX;SH;SAX;HUN;HEB;SX;JL;SD;TW;HUB;GX;HK,14,N,Multi-province Chinese footprint
EMP00008870,Qian Deng,Qian,1962-07-04,Prefer not to say,qian.deng.emp00008870@celestial8309.com,qian.deng8980@outlook.com,+86-275-0720-3772,City_LN_155,LN,290892,2023-09-25,Active,Full-time,Engineering,Senior Data Analyst,EMP00008262,Hybrid,201344.16,3,CMP00250,Celestial8309 Group Co Ltd,Celestial8309,YN,236220,NX,GD;GX;SC;GZ;SD;CQ;MO;HEB;YN;HK;AH;TJ;NX;HEN,14,N,Multi-province Chinese footprint
EMP00008871,Bao Zhao,Bao,1969-04-22,Female,bao.zhao.emp00008871@yangtze3806.com,bao.zhao2626@icloud.com,+86-356-0261-9963,City_LN_307,LN,352486,2013-08-04,Leave,Full-time,Legal,Marketing Analyst,EMP00008277,Hybrid,137913.13,3,CMP00235,Yangtze3806 Group Corp,Yangtze3806,YN,812990,HK,YN;FJ;HLJ;JS;HK;NMG;JL;ZJ;GX;GZ;QH;XJ;SAX;BJ;NX;GS,16,N,Multi-province Chinese footprint
EMP00008872,Meng Jia,Meng,1985-01-02,Male,meng.jia.emp00008872@celestial3257.com,meng.jia1271@gmail.com,+86-513-2635-3082,City_LN_339,LN,752288,2021-06-26,Active,Full-time,Marketing,Senior Data Analyst,EMP00008247,Hybrid,212889.39,3,CMP00356,Celestial3257 Group Tech Co,Celestial3257,ZJ,336111,FJ,ZJ;MO;JL;XZ;HUB;SH;TJ;FJ;QH;SC;SAX;SD;JX;HUN;HLJ;GS;LN,17,N,Multi-province Chinese footprint
EMP00008873,Cheng Shen,Cheng,1969-01-17,Prefer not to say,cheng.shen.emp00008873@yangtze9076.com,cheng.shen734@icloud.com,+86-830-5103-7547,City_LN_314,LN,840025,2025-07-04,Active,Full-time,Operations,Sales Development Rep,EMP00008272,Remote,173570.81,3,CMP00254,Yangtze9076 Group Holdings,Yangtze9076,GD,334111,GS,NX;HUB;GZ;BJ;SC;HUN;JX;GD;AH;XZ;SH;GS;JS;GX;JL;SAX;QH;HEB;SX;TJ,20,N,Multi-province Chinese footprint
EMP00008874,Juan Xu,Juan,1997-05-07,Self-describe,juan.xu.emp00008874@celestial7959.com,juan.xu8791@icloud.com,+86-658-1482-3197,City_LN_315,LN,643519,2013-08-25,Active,Full-time,Operations,Senior Data Analyst,EMP00008259,Hybrid,146505.51,2,CMP00121,Celestial7959 Group Industrial,Celestial7959,JS,236220,YN,JS;JX;SH;NMG;MO;GS;BJ;YN;GZ,9,N,Multi-province Chinese footprint
EMP00008875,Ping Jiang,Ping,2000-06-26,Prefer not to say,ping.jiang.emp00008875@eastern4579.com,ping.jiang2045@outlook.com,+86-200-9973-0567,City_LN_243,LN,582663,2020-03-20,Active,Full-time,Customer Support,Software Engineer,EMP00008276,Onsite,164044.48,4,CMP00335,Eastern4579 Group Co Ltd,Eastern4579,HK,518210,QH,HK;GD;JL;XJ;AH;SC;MO;SAX;BJ;NMG;JS;QH;GZ;HUN;SH;GS;HLJ,17,N,Multi-province Chinese footprint
EMP00008876,Yue Deng,Yue,1994-06-10,Male,yue.deng.emp00008876@eastern8923.com,yue.deng7205@gmail.com,+86-805-4430-2884,City_LN_45,LN,431087,2013-09-25,Active,Full-time,Data,Software Engineer,EMP00008260,Onsite,42639.16,4,CMP00209,Eastern8923 Group Co Ltd,Eastern8923,HUN,561110,JX,HUB;JX;FJ;ZJ;SAX;YN;QH;HEN;HK;SD;SH;GX;TJ;GD;GZ;JS;HUN;SC,18,N,Multi-province Chinese footprint
EMP00008877,Qi Zou,Qi,1963-07-15,Male,qi.zou.emp00008877@eastern8627.com,qi.zou4131@proton.me,+86-021-8248-6472,City_LN_303,LN,361506,2024-12-05,Active,Full-time,Operations,Senior Data Analyst,EMP00008263,Onsite,246410.54,4,CMP00118,Eastern8627 Group Tech Co,Eastern8627,MO,517311,GS,MO;XJ;GS,3,N,Multi-province Chinese footprint
EMP00008878,Liang Wang,Liang,1995-08-25,Female,liang.wang.emp00008878@silk road8232.com,liang.wang8934@gmail.com,+86-714-2039-7950,City_LN_307,LN,500348,2016-10-16,Active,Full-time,Sales,QA Engineer,EMP00008242,Onsite,193745.62,3,CMP00366,Silk Road8232 Group Holdings,Silk Road8232,JL,541511,JS,JL;SAX;JS;CQ;HAN,5,N,Multi-province Chinese footprint
EMP00008879,Fang Ren,Fang,1987-09-03,Self-describe,fang.ren.emp00008879@dragon6166.com,fang.ren1753@gmail.com,+86-807-5982-3173,City_LN_173,LN,173289,2010-09-01,Active,Part-time,Data,Senior Data Analyst,EMP00008243,Onsite,222446.87,3,CMP00267,Dragon6166 Group Co Ltd,Dragon6166,FJ,518210,HEN,FJ;HK;JX;SAX;NMG;TJ;ZJ;MO;HEN;HEB,10,N,Multi-province Chinese footprint
EMP00008880,Xiang Cai,Xiang,1988-08-14,Self-describe,xiang.cai.emp00008880@jade3287.com,xiang.cai9350@proton.me,+86-029-2836-7935,City_LN_177,LN,452456,2011-01-21,Active,Part-time,Marketing,Data Engineer,EMP00008274,Remote,123501.31,5,CMP00340,Jade3287 Group Co Ltd,Jade3287,YN,561110,NX,YN;HUB;JX;GS;HK;NMG;JL;SX;HUN;QH;GZ;HAN;NX;ZJ;LN;TW,16,N,Multi-province Chinese footprint
EMP00008881,Tao Lu,Tao,1986-06-02,Female,tao.lu.emp00008881@jade9376.com,tao.lu4221@proton.me,+86-724-7901-2561,City_LN_48,LN,372192,2017-08-31,Terminated,Full-time,Marketing,Data Analyst,EMP00008273,Onsite,220869.35,3,CMP00185,Jade9376 Group Corp,Jade9376,SD,713940,GD,SD;MO;BJ;GD;SX;AH,6,N,Multi-province Chinese footprint
EMP00008882,Qi Ren,Qi,1982-02-25,Self-describe,qi.ren.emp00008882@silk road3349.com,qi.ren7674@gmail.com,+86-690-2740-2168,City_LN_176,LN,149988,2016-05-08,Active,Part-time,Sales,Customer Support Specialist,EMP00008273,Hybrid,242925.76,4,CMP00122,Silk Road3349 Group Co Ltd,Silk Road3349,BJ,423430,HUB,JX;NMG;BJ;HUB;HLJ;GZ;QH;JL;HEB;TJ;JS;HEN;ZJ;MO;SC;FJ;SX;XJ;SH,19,N,Multi-province Chinese footprint
EMP00008883,Zhi Luo,Zhi,1982-03-27,Self-describe,zhi.luo.emp00008883@phoenix3185.com,zhi.luo2295@proton.me,+86-994-5983-8680,City_LN_95,LN,765170,2018-02-15,Active,Full-time,Security,Operations Manager,EMP00008270,Hybrid,146139.29,3,CMP00147,Phoenix3185 Group Group,Phoenix3185,XZ,445110,HAN,XZ;HAN;GD;SX,4,N,Multi-province Chinese footprint
EMP00008884,Wen Mao,Wen,1974-05-01,Female,wen.mao.emp00008884@golden7437.com,wen.mao7624@yahoo.com,+86-301-0947-4193,City_LN_379,LN,253444,2025-05-09,Active,Full-time,Customer Support,Marketing Analyst,EMP00008247,Remote,37399.95,4,CMP00313,Golden7437 Group Holdings,Golden7437,HUB,621610,NMG,HUB;GX;QH;TJ;MO;NX;SD;NMG;XZ;LN,10,N,Multi-province Chinese footprint
EMP00008885,Hong Guo,Hong,1961-12-23,Female,hong.guo.emp00008885@great wall1011.com,hong.guo8387@yahoo.com,+86-353-1777-7376,City_LN_65,LN,107838,2012-04-11,Active,Full-time,Data,HR Specialist,EMP00008247,Remote,74210.46,3,CMP00010,Great Wall1011 Group Holdings,Great Wall1011,SC,561110,HLJ,SC;GX;HLJ;HAN;HUN;CQ;JL;HEN;AH;NX;XJ;MO;GD;SX;GZ;FJ;JX;SH;JS;HK,20,N,Multi-province Chinese footprint
EMP00008886,Feng Gao,Feng,1966-03-08,Self-describe,feng.gao.emp00008886@golden8483.com,feng.gao2232@gmail.com,+86-328-0940-9728,City_LN_238,LN,220589,2012-05-01,Active,Full-time,HR,Account Executive,EMP00008251,Onsite,218134.3,4,CMP00143,Golden8483 Group Industrial,Golden8483,NMG,517311,NMG,NMG;QH;LN;XJ;HAN;TW;HK,7,N,Multi-province Chinese footprint
EMP00008887,Wei He,Wei,2002-07-30,Female,wei.he.emp00008887@silk road5550.com,wei.he4599@gmail.com,+86-021-5307-4099,City_LN_87,LN,942245,2013-01-25,Active,Full-time,Security,Data Analyst,EMP00008243,Onsite,233136.31,1,CMP00236,Silk Road5550 Group Industrial,Silk Road5550,CQ,488510,JX,CQ;HLJ;MO;JX;HK;SH;SAX;GZ;HUN;HEB;JL;SD;ZJ;TJ;FJ,15,N,Multi-province Chinese footprint
EMP00008888,Na Jiang,Na,2001-08-02,Female,na.jiang.emp00008888@celestial3189.com,na.jiang5448@outlook.com,+86-271-9753-0995,City_LN_232,LN,486036,2016-02-08,Active,Full-time,Operations,Operations Manager,EMP00008274,Hybrid,132574.81,4,CMP00148,Celestial3189 Group Holdings,Celestial3189,AH,311811,BJ,AH;SAX;JS;GD;SH;BJ;CQ;NX;GX;JX;LN;TJ;TW,13,N,Multi-province Chinese footprint
EMP00008889,Lin Hou,Lin,1975-08-18,Female,lin.hou.emp00008889@silk road3349.com,lin.hou9421@proton.me,+86-459-3151-1294,City_LN_13,LN,530830,2025-02-27,Active,Full-time,Marketing,Business Analyst,EMP00008247,Hybrid,230190.86,4,CMP00122,Silk Road3349 Group Co Ltd,Silk Road3349,BJ,423430,HUB,JX;NMG;BJ;HUB;HLJ;GZ;QH;JL;HEB;TJ;JS;HEN;ZJ;MO;SC;FJ;SX;XJ;SH,19,N,Multi-province Chinese footprint
